seller-sku,asin1,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode
S1-RYXX-B7A9,B00631X7VE,"Grendel (1986 series) #17 [Comic] [Jan 01, 1986] Comico",,0827SM7UA2D,3,1,2017-08-27 16:03:23 PDT,1,,3,,,B00631X7VE,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S55-MBB-PVU,B000H4H56Q,"The Harper History of Civilization; Volume One [Hardcover] [Jan 01, 1958] Swain, Joseph Ward",,0827SM7Y7EP,5.02,1,2017-08-27 16:04:36 PDT,1,,3,,,B000H4H56Q,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S6-Z5HF-RJNK,716733870,"Why People Believe Weird Things: Pseudoscience, Superstition, and Other Confusions of Our Time [Sep 01, 1998] Shermer, Michael",,1011SB0QBQP,3,1,2017-10-11 16:08:05 PDT,1,,2,,,716733870,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S6-Z5U4-FRKJ,B00631X55M,"Grendel (1986 series) #9 [Comic] [Jan 01, 1986] Comico",,0827SM7UB6D,3,1,2017-08-27 16:03:23 PDT,1,,3,,,B00631X55M,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S63-MKP-S86,B0010XEFVG,"The Delphian Society: Topical Outlines [Hardcover] [Jan 01, 1928] The Delphian Society",,0827SM7Y8R1,10.97,1,2017-08-27 16:04:36 PDT,1,"The Delphian Society, Chicago, 1928. Some wear and fading on green cover. Binding tight. Pages clean and unmarked.",6,,,B0010XEFVG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S7-7MQ0-XBGH,973110902,"War and Globalisation: The Truth Behind September 11 [Paperback] [Jan 01, 2002] Chossudovsky, Michel",,0908S3MAT67,5.9,1,2017-09-08 12:12:34 PDT,1,,2,,,973110902,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S7-82FG-5RVY,089577044X,"The World's Last Mysteries (English and French Edition) [Jan 01, 1978] Reader's Digest",,0911SD1NH5D,5,1,2017-09-11 15:30:21 PDT,1,,2,,,089577044X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
S8-R4OB-M427,B007364NKW,"The Twelfth Card: A Lincoln Rhyme Novel [Paperback] [Jan 01, 2006] Deaver, Jeffery",,1121SFY7A91,2.99,1,2017-11-20 17:51:55 PST,1,"Spine wear from previous reading, otherwise in very good condition. Cover in good condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,B007364NKW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SA-7YUM-MRJV,385013094,"Captains and the Kings [Apr 01, 1972] Caldwell, Taylor",,0310UE873RD,10,1,2018-03-09 17:47:58 PST,1,"Dust jacket intact and in good condition, with minor discoloration from age and bumping on the spine. Pages clean and unmarked, binding tight.",3,,,385013094,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SA-IJSS-3VNM,1560255668,"Right Wing Justice: The Conservative Campaign to Take Over the Courts (Nation Books) [Apr 28, 2004] Schwartz, Herman",,0828SQ808JD,3,1,2017-08-28 14:46:49 PDT,1,Collectible uncorrected proof from publisher. Blue cover paperback.,2,,,1560255668,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SA-M190-J531,465031757,"Culture Matters: How Values Shape Human Progress [May 18, 2000] Harrison, Lawrence E. and Huntington, Samuel P.",,1116S74YW8V,3,1,2017-11-16 11:34:46 PST,1,"Some bookstore sticker markings on cover, otherwise in very good condition. Binding tight. No notes, underlining, or highlighting on the pages.",3,,,465031757,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SA-MPRI-5AKM,1402207018,"Losing Our Democracy: How Bush, the Far Right and Big Business Are Betraying Americans For Power and Profit [Aug 07, 2006] Green, Mark",,0912SIY9K5V,5,1,2017-09-12 15:38:25 PDT,1,,3,,,1402207018,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SB-9ZJ4-SNP2,006131482X,"Weimar Culture:The Outsider As Insider [Sep 19, 1970] Gay, Peter",,0327UZE6OV1,2.36,1,2018-03-27 11:35:59 PDT,1,"Harper Torchbooks, 1968. Cover in very good condition with some shelfwear. Binding tight, pages clean and unmarked.",2,,,006131482X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SB-CKDQ-CXLJ,717803597,"The Origin of the Family, Private Property, and the State, in the Light of the Researches of Lewis H. Morgan (English and German Edition) [Paperback] [Jun 01, 1972] Friedrich Engels and Eleanor Burke Leacock",,0915SUP0ZK7,3,1,2017-09-14 17:43:21 PDT,1,,3,,,717803597,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SB-VDFV-W1AA,60170808,"The Bingo Palace [Jan 01, 1994] Erdrich, Louise",,0827SM7YEA7,3,1,2017-08-27 16:04:37 PDT,1,,4,,,60170808,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SC-SB29-0M27,B0006ASUQ0,"Crisis in Freedom: The Alien and Sedition Acts [Jan 01, 1951] John C. Miller",,0410UZN7EJ7,53,1,2018-04-10 10:12:48 PDT,1,"Atlantic-Little, Brown, 1951. Cover in acceptable condition with spine wear repaired with clear tape and discoloration. Binding tight. Some pages dogeared with notes and marginalia.",4,,,B0006ASUQ0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SD-MF68-JKYC,B0006AQND2,"U.S. war aims [Jan 01, 1944] Lippmann, Walter",,0316UZDX187,9,1,2018-03-16 15:52:13 PDT,1,"Little, Brown and Company, 1944. Dust jacket absent. Binding tight, pages clean and unmarked. Includes insert: ""With Compliments of the Author."" Some spine discoloration and staining on the blue cloth board cover.",4,,,B0006AQND2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SF-2NWM-ZDNH,525098100,"The End of Order: Versailles 1919 [Nov 12, 1980] Mee, Charles L.",,1117S7TUZQJ,5,1,2017-11-16 16:00:00 PST,1,"Foxing on top exterior page edges and end pages are creased, otherwise in very good condition. Dust jacket in very good condition with a small tear on the edge of the back cover. Binding tight. No notes, underlining, or highlighting on the pages.",3,,,525098100,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SG-5VU2-5I9E,963942239,"Prescription for Mayhem: Drug Legalization [Hardcover] [Sep 01, 1997] Mohnarke, B. Steven",,0827SM7YMN1,4,1,2017-08-27 16:04:44 PDT,1,,2,,,963942239,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SG-69MN-8D4G,671211196,"The Unholy Hymnal: Falsities and Delusions [Paperback] [Sep 25, 1971] Albert E. Kahn; Steven Kahn and Brian Kahn",,0827SM7ZXED,2.86,1,2017-08-27 16:05:43 PDT,1,"Crease on front cover. Binding tight, pages clean and unmarked.",3,,,671211196,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SH-R732-TR9H,520242416,"Shadows of War: Violence, Power, and International Profiteering in the Twenty-First Century (California Series in Public Anthropology) [Paperback] [May 17, 2004] Nordstrom, Carolyn",,1121SFXW5VP,21,1,2017-11-20 17:36:25 PST,1,"University of California Press, 2004. Uncorrected Page Proof. Very good condition. Cover in excellent condition. Binding tight. No notes, underlining, or highlighting on the pages.",6,,,520242416,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SI-FVUV-68YO,979293502,"Jian Wang: Two Decades in America [Apr 03, 2007] Phil Hitchcock; James Scarborough; Scott Shields; Susan Willoughby and Susan J. Willoughby",,0908S3481HJ,9.64,1,2017-09-08 09:29:33 PDT,1,,2,,,979293502,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SLG-RCB-U3T,B000Z1818M,"JFK: A Complete Biography 1917-1963 [Paperback] [Jan 01, 1968] Carr, William H.A.",,0827SM7ZY51,3,1,2017-08-27 16:05:45 PDT,1,,3,,,B000Z1818M,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SM-CXY9-0LC0,710084943,"Schooling and Capitalism: A Sociological Reader [Paperback] [Jan 01, 1976] Roger, etc. Dale",,1113SVIXA37,3.76,1,2017-11-13 10:08:40 PST,1,,3,,,710084943,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SM-FEK2-KECF,525472460,"Dialogue With Erik Erikson [Dec 01, 1969] Evans, R. I.",,1114SWXJVED,3,1,2017-11-13 16:56:51 PST,1,"Very good condition. Cover in very good condition. No notes, underlining, or highlighting on the pages.",2,,,525472460,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SM-U2XW-TARI,29285828,"The Coming Soviet Crash: Gorbachev's Desperate Pursuit of Credit in Western Financial Markets [Mar 01, 1990] Shelton, Judy",,1005SXOTMVV,4,1,2017-10-05 14:45:16 PDT,1,"Very good condition. Minimal shelf wear. Binding tight. No notes underlining, or highlighting on pages. Markings from previous owner on title page.",2,,,29285828,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SO-46NW-HNU1,446515582,"Dead on Delivery: Inside the Drug Wars, Straight from the Street [Jun 01, 1992] Stutman, Robert M. and Esposito, Richard",,0330U94GPID,4,1,2018-03-30 13:10:29 PDT,1,"Warner Books, 1992. First Edition, First Printing. Dust jacket in excellent condition. Binding tight, pages clean and unmarked.",2,,,446515582,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SP-H7UH-IM8T,1593082665,"Beowulf (Barnes & Noble Classics) [Paperback] [Nov 01, 2005] McNamara, John",,0827SM7ZZUP,3,1,2017-08-27 16:05:46 PDT,1,,3,,,1593082665,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SSO-274-4L1,B001LB1LGO,"The National Geographic Society: 100 Years of Adventure & Discovery [Leather Bound] [Jan 01, 1987] The National Geographic Society",,0827SM7Y16J,9.99,1,2017-08-27 16:04:32 PDT,1,,3,,,B001LB1LGO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SSW-URK-KG3,671207253,"Weatherman [Jan 01, 1970] Harold Jacobs",,0906STYG80V,14.91,1,2017-09-06 11:32:56 PDT,1,,7,,,671207253,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SU-9ZBN-4D7M,393075966,"Freefall: America, Free Markets, and the Sinking of the World Economy [Hardcover] [Jan 18, 2010] Stiglitz, Joseph E.",,0914SU7G3CJ,5,1,2017-09-14 12:16:22 PDT,1,,2,,,393075966,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SUF-783-C6C,B000HZIDOI,"Morgan's Expose of Free Masonry [Paperback] [Jan 01, 1910] William Morgan",,0911SCIDZS1,25,1,2017-09-11 11:45:01 PDT,1,"Published by Henry J. Wehman, 108 Park Row, N.Y. Pages clean and unmarked, besides price mark on title page. Spine is badly damaged, but all pages and cover are intact, though loose. Sealed in plastic sleeve. Yellowing and foxing from age.",8,,,B000HZIDOI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SW-0INN-5VXD,B0010KHQ7E,"The Lathe of Heaven [Mass Market Paperback] [Jan 01, 1971] Ursula K. Le Guin",,0827SM7ZWPD,3.32,1,2017-08-27 16:05:43 PDT,1,First Avon printing.,3,,,B0010KHQ7E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SW-F1YA-EWFT,014003529X,"Lost in the Fun House [Paperback] [Nov 30, 1972] John Barth",,0827SM801V7,5.33,1,2017-08-27 16:05:49 PDT,1,,2,,,014003529X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SX-4YWN-92PL,374273545,"The Thanatos Syndrome [Apr 01, 1987] Percy, Walker",,1204SBGWPND,3,1,2017-12-04 14:50:57 PST,1,"Binding tight, panels in good condition. Some wear on dust jacket and slight tearing on the dust jacket on the upper edge of the spine. No notes, underlining, or highlighting on the pages. Dog-earing of certain pages and water stain on bottom right hand corner of pages near the end of the novel.",4,,,374273545,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SX-5RFO-CJQU,965691640,"Challenge to Genocide: Let Iraq Live [Paperback] [Sep 01, 1998] Clark, Ramsey",,0907SV2B1JJ,3,1,2017-09-06 17:51:21 PDT,1,,3,,,965691640,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SY-VHYI-ATF0,842522069,"Ramses II [Jan 01, 1985] Sabbahy, Lisa K",,0911SC8IIA1,4,1,2017-09-11 07:12:10 PDT,1,,3,,,842522069,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
SZ-4GRT-WJNZ,B0006BMZM4,"Portrait of the assassin, [Jan 01, 1965] Ford, Gerald R",,0827SM7ZMIP,9.98,1,2017-08-27 16:05:22 PDT,1,,3,,,B0006BMZM4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T0-UDT6-MYO9,316316962,"The Tipping Point: How Little Things Can Make a Big Difference [Hardcover] [Feb 29, 2000] Gladwell, Malcolm",,0827SM7Z221,3,1,2017-08-27 16:04:47 PDT,1,,4,,,316316962,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T3-8KYF-4RPD,671890263,"Rose: The life and times of Rose Fitzgerald Kennedy [Jan 01, 1995] Higham, Charles",,0828SQ7ZN2V,5,1,2017-08-28 14:46:02 PDT,1,,2,,,671890263,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T3-UT1Q-PXL1,871316021,"Born in Blood: The Lost Secrets of Freemasonry [Hardcover] [Nov 15, 1989] Robinson, John J.",,0908S44YYND,5,1,2017-09-08 15:50:40 PDT,1,,2,,,871316021,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T4T-WF7-7A7,B000U2JTWS,"Mad Ducks and Bears [Paperback] [Jan 01, 1974] George Plimpton",,0827SM802L1,6.99,1,2017-08-27 16:05:51 PDT,1,,4,,,B000U2JTWS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T5P-3Z8-IIG,B001OHV0OI,"On the cuff [Paperback] [Jan 01, 1944] Archer, Gleason Leonard",,0316UZCDHUP,175,1,2018-03-16 15:24:35 PDT,1,"Suffolk University Press, 1944. First Edition. Hardcover in handsome blue cloth with gold coverleaf illustrating ""Uncle Sam's Left Wing."" Binding tight, pages clean and unmarked. Minimal wear on the cover from use. Former owner's inscription on the flyleaf.",6,,,B001OHV0OI,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T8-4P7F-ZR28,B0007DQKTK,"Sabotage! The secret war against America, [Jan 01, 1942] Sayers, Michael",,0827SM7Z3HP,5,1,2017-08-27 16:04:57 PDT,1,,2,,,B0007DQKTK,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T8-NH9N-L0DU,440223067,"Remote Viewers: The Secret History of America's Psychic Spies [Jan 02, 1997] Schnabel, Jim",,0915SX49817,3,1,2017-09-15 11:35:09 PDT,1,,3,,,440223067,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
T9-YOQ4-7V6G,B000O61D92,"The Revolution of Nihilism: Warning to the West [Hardcover] [Jan 01, 1939] Rauschning, Hermann",,0327UZEKOXP,9.99,1,2018-03-27 11:44:17 PDT,1,"No dust jacket, as issued. Cover in very good condition with some bumping on the edges of the spine. Binding tight, pages clean and unmarked. Natural yellowing of pages from age.",2,,,B000O61D92,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TA-CC2Y-AX58,B000S5RJF6,"SIX FROM SIRIUS #1 IN A FOUR-ISSUE LIMITED SERIES (1) [Hardcover] [Jan 01, 1984] ARCHIE GOODWIN/JIM SHOOTER [Hardcover] [Jan 01, 1984] ARCHIE GOODWIN/JIM SHOOTER",,0827SM7Z497,5,1,2017-08-27 16:04:58 PDT,1,,3,,,B000S5RJF6,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TA-LHJ5-SZPQ,132936399,"The Evolution of Societies [Jun 01, 1977] Parsons, Talcott",,0828SQ7YJV7,14.49,1,2017-08-28 14:45:15 PDT,1,,4,,,132936399,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TB-A59Y-U9G3,937694703,"Israel's Sacred Terrorism: A Study Based on Moshe Sharett's Personal Diary and Other Documents (Aaug Information Paper Series) [Aug 01, 1985] Rokach, Livia",,0908S38N0YJ,19.45,1,2017-09-08 10:17:40 PDT,1,,4,,,937694703,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TB-CXQ8-LQGI,853154880,"General Strike of 1842 [Mar 27, 1980] Jenkins, Mick",,0908S47MWL1,31.73,1,2017-09-08 15:58:47 PDT,1,,2,,,853154880,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TF-6QPB-0F9D,292710836,"The CIA in Guatemala: The Foreign Policy of Intervention [Paperback] [Jan 01, 1982] Immerman, Richard H.",,1115S3VUSYP,4,1,2017-11-15 14:36:27 PST,1,"Good condition. Has some wear and markings on the cover. Foxing on page edges, and extensive notes and underlining from a previous reader, which does not obscure the text. Binding tight.",3,,,292710836,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TF-7IWM-VSHV,B00BAHKV38,"Disobedience and Democracy: Nine Fallacies on Law and Order (A Vintage Book) [Mass Market Paperback] [Jan 01, 1968] Zinn, Howard; Howard Zinn and Ronald Clyne (Cover Design)",,0827SM7ZXDJ,5.83,1,2017-08-27 16:05:44 PDT,1,,4,,,B00BAHKV38,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TI-1PFC-YOW6,393054195,"An empire loses hope;: The return of Stalin's ghost [Jan 01, 1970] Shub, Anatole",,1005SXMBHL1,3,1,2017-10-05 14:03:35 PDT,1,"W.W. Norton & Company, 1970. Stated First Edition. Good condition. Some wear or minimal edge tearing on dust jacket. Price clipped. Remainder dot on exterior page edges. Pages clean and unmarked.",7,,,393054195,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TI-4IHF-P2CM,917657926,"Star of Gypsies [Sep 01, 1986] Silverberg, Robert",,0828SQ80D4D,3,1,2017-08-28 14:47:07 PDT,1,,2,,,917657926,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TJ-RXA7-XNIX,684848910,"The Templar Revelation: Secret Guardians of the True Identity of Christ [Nov 12, 1998] Picknett, Lynn and Prince, Clive",,0827SM806UD,3,1,2017-08-27 16:05:52 PDT,1,,2,,,684848910,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TJF-S5D-BQM,553234773,"The War Against The Jews, 1933-1945 [Mass Market Paperback] [Jan 01, 1981] Dawidowicz, Lucy S.",,0827SM7ZY7J,6.99,1,2017-08-27 16:05:45 PDT,1,,4,,,553234773,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TL-RZ7B-4A6M,742526992,"Middle East Illusions: Including Peace in the Middle East? Reflections on Justice and Nationhood [Mar 11, 2003] Chomsky, Noam",,0828SQ7Z0SD,5,1,2017-08-28 14:45:37 PDT,1,,2,,,742526992,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TM-5I2U-MVK8,1557780218,"Roosevelt and Hitler: Prelude to War [Nov 01, 1989] Herzstein, Robert Edwin",,1117SAD7XWV,5,1,2017-11-17 15:40:59 PST,1,"Very good condition. Dust jacket in very good condition. Binding tight. No notes, underlining, or highlighting on the pages.",2,,,1557780218,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TM-92TV-Z44L,30919894,"The love of possession is a disease with them, [Jan 01, 1972] Hayden, Tom",,0316UZD9MUD,15,1,2018-03-16 15:44:30 PDT,1,"Holt Paperback, 1972. First Edition. Wear and discoloration on the cover from age and use. Pages clean and unmarked. Binding tight. Some foxing on page edges from age.",3,,,30919894,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TP-8QFE-UKFP,393026426,"Demon Lover: On the Sexuality of Terrorism [Mar 01, 1989] Morgan, Robin",,1012SEMJB4J,4,1,2017-10-12 15:12:42 PDT,1,"Very good condition. Minimal shelf wear. Dust jacket in very good condition. Binding tight. No notes, underlining, or highlighting on pages.",2,,,393026426,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TP-SO8K-9CCU,517184796,"Harley Bikers Cookbook [Jun 17, 1997] Rh Value Publishing",,0911SC8KY3P,3,1,2017-09-11 07:13:54 PDT,1,,2,,,517184796,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TSX-M9M-XQK,B002MHCSO0,"TVA - DEMOCRACY ON THE MARCH [Mass Market Paperback] [Jan 01, 1945] Lilienthal, David E.",,0827SM7ZYT7,11,1,2017-08-27 16:05:46 PDT,1,,7,,,B002MHCSO0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TT-T2XX-5TPC,B0007JSI1C,"The conquest of Peru [Jan 01, 1957] Prescott, William Hickling",,0828SQ7W42D,6.58,1,2017-08-28 14:43:53 PDT,1,,2,,,B0007JSI1C,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TU-D73H-7WDJ,B001K2OH7O,"Portrait of a President [Mass Market Paperback] [Jan 01, 1967] Manchester, William",,0827SM7ZZE1,21.19,1,2017-08-27 16:05:47 PDT,1,,2,,,B001K2OH7O,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TV-R906-U9IT,B0012GDMR4,"The Portable Mark Twain [Mass Market Paperback] [Jan 01, 1963] DeVoto, Bernard (editor)",,0827SM8000J,5.96,1,2017-08-27 16:05:48 PDT,1,,2,,,B0012GDMR4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
TZ-L3T3-6LGA,B008FU8VZ8,"History of the Conquest of Mexico and History of the Conquest of Peru [Hardcover] [Jan 01, 1859]",,0827SM7Z537,20,1,2017-08-27 16:04:59 PDT,1,,6,,,B008FU8VZ8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U0-KLST-NRUO,B001ISQFBG,"The Unperfect Society Beyond the New Class [Hardcover] [Jan 01, 1969] Djilas, Milovan",,0316UZCRT5J,3,1,2018-03-16 15:30:21 PDT,1,"Harcourt, Brace & World, 1969. Dust jacket is missing, otherwise in very good condition. Binding tight, pages clean and unmarked.",4,,,B001ISQFBG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U0-R46O-ESG8,1582403589,"The Walking Dead, Vol. 1: Days Gone Bye [May 25, 2004] Robert Kirkman and Tony Moore",,0827SM80BZD,3,1,2017-08-27 16:06:01 PDT,1,,3,,,1582403589,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U3-PHUA-4Q7O,451040376,"The Harrad Letters to Robert H. Rimmer [Apr 01, 1971] Rimmer, Robert H.",,0827SM80CRP,5,1,2017-08-27 16:06:04 PDT,1,,3,,,451040376,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U4-DQ4J-G7SM,1893554449,"Uncivil Wars: The Controversy  Over Reparations for Slavery [Hardcover] [Dec 01, 2001] Horowitz, David",,0908S2PIVSD,3,1,2017-09-08 06:53:56 PDT,1,,2,,,1893554449,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U4-L3H8-AD3B,352320648,"The Windsor Secret [Paperback] [Jan 01, 1987] Cradock, Fanny (1909-1994)",,0403UGO6AVD,112,1,2018-04-03 12:00:27 PDT,1,"W.H. Allen & Co., 1987. Cover in excellent condition. Binding tight, pages clean and unmarked.",2,,,352320648,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U5-TWWX-UKHY,819540234,"Frank Aydelotte of Swarthmore [Jan 01, 1970] Blanshard, Frances",,0908S3EJ1QJ,5.02,1,2017-09-08 11:23:06 PDT,1,"No dust cover, otherwise in very good condition.",4,,,819540234,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
U8-WD12-3G7W,B0045VN5UW,"The Sure Hand of God [Hardcover] [Jan 01, 1947] Caldwell, Erskine",,1205SBZ83Q7,20,1,2017-12-04 17:33:50 PST,1,"Duell, Sloan and Pearce, 1947. Very good condition. Cover in good condition with some shelf wear. Binding tight. No notes, underlining, or highlighting on the pages. Small marks on opening pages.",2,,,B0045VN5UW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UA-SOD4-GE1S,299080641,"Fascism: Comparison and Definition [Paperback] [Mar 15, 1983] Payne, Stanley G.",,0908S0ACIB1,11.99,1,2017-09-07 17:43:42 PDT,1,,2,,,299080641,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UB-4XHI-ML7H,450413470,"The Financing of Terror [Apr 01, 1988] Adams, James",,0911SCI5K7P,4.68,1,2017-09-11 11:35:33 PDT,1,,3,,,450413470,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UC-LLEZ-LN6T,896085317,"Burning All Illusions: A Guide to Personal and Political Freedom [Jul 01, 1999] Edwards, David",,1114SWZPF2D,18.2,1,2017-11-13 17:56:36 PST,1,"South End Press, 1996. Cover in very good condition with minimal wear. Extensive highlighting and underlining on pages, and many pages are dog-eared, from an enthusiastic previous reader.",3,,,896085317,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UE-5MN1-N9QX,B00DSRFORG,"SURRENDER of an EMPIRE [Paperback] [Jan 01, 1931] Webster, Nesta",,0320UDNHNMD,18,1,2018-03-20 15:57:06 PDT,1,"Published London 1931. Third Edition. Some discoloration and wear on cover, including damage from a sticker on the front cover removed by a previous owner. Pages clean and unmarked. Binding tight. Good spine.",7,,,B00DSRFORG,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UE-X620-WIHL,25837109,"Targets [Jan 01, 1980] McQuinn, Donald E",,0914SUG5JED,7,1,2017-09-14 15:58:59 PDT,1,"Macmillan, 1980. First Edition, First Printing. Minor foxing on page edges and faint discoloration on back of dust jacket. Small tear on dust jacket spine. Binding tight, pages clean and unmarked.",7,,,25837109,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UF-3Y0Y-GSVH,006054354X,"1000 Years for Revenge: International Terrorism and the FBI--the Untold Story [Sep 01, 2003] Lance, Peter",,0828SQ7XFWV,5,1,2017-08-28 14:44:28 PDT,1,,2,,,006054354X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
UF-58FF-R3GY,051726403X,"Great Pyramid: Its Secrets & Mysteries Revealed [Oct 01, 1978] Charles Piazzi Smyth",,0912SIY1QSP,5,1,2017-09-12 15:37:29 PDT,1,,3,,,051726403X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,
